NIM,ANGKATAN,SEMESTER,KODE_MK,NAMA_MK,SKS,NILAI,GRADE
13110310007,2013,1611,IS725,Testing dan Implementasi SI,3,80,A-
13110310007,2013,1611,IS782,Sistem & Aplikasi Perusahaan 3,3,95,A
13110310007,2013,1621,IS761,Skripsi 1,3,83,A-
13110310007,2013,1621,IS853,Magang Kerja,4,79,B+
13110310007,2013,1621,IS862,Skripsi 2,3,83,
13110310008,2013,1311,EM100,Dasar-dasar Bisnis,3,70,B
13110310008,2013,1311,EM180,Matematika Bisnis,3,58,C
13110310008,2013,1311,TI100,Algoritma dan Pemrograman,4,57,C
13110310008,2013,1311,TI101,Matematika Diskrit,3,58,C
13110310008,2013,1311,TI110,Pengantar Teknologi Multimedia,3,71,B
13110310008,2013,1311,UM121,Bahasa Inggris 1,2,73,B
13110310008,2013,1311,UM151,Agama,3,99,A
13110310008,2013,1321,EM201,Dasar-dasar Manajemen,3,73,B
13110310008,2013,1321,IK402,Komunikasi Interpersonal,2,70,B
13110310008,2013,1321,SI200,Pengantar Sistem Informasi,2,72,B
13110310008,2013,1321,SI214,Manajemen Operasional,3,57,C
13110310008,2013,1321,TI220,Metode Perancangan Program,3,52,D
13110310008,2013,1321,UM141,Bahasa Indonesia,3,71,B
13110310008,2013,1321,UM160,Pendidikan Kewarganegaraan,3,74,B
13110310008,2013,1321,UM222,Bahasa Inggris 2,2,71,B
13110310008,2013,1411,EM372,Pengantar Ekonomi,2,57,
13110310008,2013,1411,SI210,Pemrograman Visual,3,63,C+
13110310008,2013,1411,SI301,Sistem Informasi Manajemen,3,73,B
13110310008,2013,1411,SI302,Analisis Proses Bisnis,2,79,B+
13110310008,2013,1411,SI325,Konsep Sistem Operasi,3,74,B
13110310008,2013,1411,SI750,Etika Bisnis & Hukum,2,81,A-
13110310008,2013,1411,SK304,Probabilitas dan Statistika,3,60,C+
13110310008,2013,1411,TI330,Pengantar Teknologi Internet,3,64,C+
13110310008,2013,1421,CE441,Jaringan Komputer,3,70,B
13110310008,2013,1421,EM604,Technopreneurship,2,97,A
13110310008,2013,1421,IS220,Interaksi Manusia dan Komputer,3,82,A-
13110310008,2013,1421,IS321,Analisis & Perancangan SI,3,73,B
13110310008,2013,1421,IS341,Sistem Basis Data,3,70,B
13110310008,2013,1421,IS534,Pemrograman Aplikasi Mobile,3,63,C+
13110310008,2013,1421,IS726,Inovasi Teknologi Informasi,3,79,B+
13110310008,2013,1511,CE551,Jaringan Komputer Terapan 1,3,90,A
13110310008,2013,1511,EA100,Pengantar Akuntansi 1,3,77,B+
13110310008,2013,1511,IF635,Pemrograman Web,3,69,B-
13110310008,2013,1511,IS403,Enterprise Resource Planning,3,99,A
13110310008,2013,1511,IS422,Analisis & Perancangan SI Lanjutan,3,100,A
13110310008,2013,1511,IS512,Manajemen Proyek SI,3,70,B
13110310008,2013,1511,IS543,Sistem Pendukung Keputusan,3,72,B
13110310008,2013,1521,CE651,Jaringan Komputer Terapan 2,3,83,A-
13110310008,2013,1521,EA201,Pengantar Akuntansi 2,3,69,B-
13110310008,2013,1521,EA410,Sistem Informasi Akuntansi Berbasis ICT 1,3,71,B
13110310008,2013,1521,IS513,E-Business,2,83,A-
13110310008,2013,1521,IS623,Proyek Sistem Informasi,4,70,
13110310008,2013,1521,IS652,Seminar Sistem Informasi,3,99,A
13110310008,2013,1521,IS660,Metode Riset Sistem Informasi,3,73,B
13110310008,2013,1611,CE751,Jaringan Komputer Terapan 3,3,83,A-
13110310008,2013,1611,IS670,Audit & Tata Kelola IT,3,99,A
13110310008,2013,1611,IS725,Testing dan Implementasi SI,3,80,A-
13110310008,2013,1611,IS853,Magang Kerja,4,78,B+
13110310008,2013,1711,IS761,Skripsi 1,3,73,B
13110310008,2013,1711,IS862,Skripsi 2,3,71,B
13110310009,2013,1311,EM100,Dasar-dasar Bisnis,3,73,B
13110310009,2013,1311,EM180,Matematika Bisnis,3,96,A
13110310009,2013,1311,TI100,Algoritma dan Pemrograman,4,71,B
13110310009,2013,1311,TI101,Matematika Diskrit,3,73,B
13110310009,2013,1311,TI110,Pengantar Teknologi Multimedia,3,70,B
13110310009,2013,1311,UM121,Bahasa Inggris 1,2,94,A
13110310009,2013,1311,UM151,Agama,3,98,A
13110310009,2013,1321,EM201,Dasar-dasar Manajemen,3,86,A
13110310009,2013,1321,IK402,Komunikasi Interpersonal,2,89,A
13110310009,2013,1321,SI200,Pengantar Sistem Informasi,2,98,A
13110310009,2013,1321,SI214,Manajemen Operasional,3,88,A
13110310009,2013,1321,TI220,Metode Perancangan Program,3,91,A
13110310009,2013,1321,UM141,Bahasa Indonesia,3,92,A
13110310009,2013,1321,UM160,Pendidikan Kewarganegaraan,3,72,B
13110310009,2013,1321,UM222,Bahasa Inggris 2,2,88,
13110310009,2013,1411,EM372,Pengantar Ekonomi,2,93,A
13110310009,2013,1411,SI210,Pemrograman Visual,3,79,B+
13110310009,2013,1411,SI301,Sistem Informasi Manajemen,3,82,A-
13110310009,2013,1411,SI302,Analisis Proses Bisnis,2,87,A
13110310009,2013,1411,SI325,Konsep Sistem Operasi,3,74,B
13110310009,2013,1411,SI750,Etika Bisnis & Hukum,2,85,A
13110310009,2013,1411,SK304,Probabilitas dan Statistika,3,84,A-
13110310009,2013,1411,TI330,Pengantar Teknologi Internet,3,81,A-
13110310009,2013,1421,CE441,Jaringan Komputer,3,81,A-
13110310009,2013,1421,EM604,Technopreneurship,2,80,A-
13110310009,2013,1421,IS220,Interaksi Manusia dan Komputer,3,81,A-
13110310009,2013,1421,IS321,Analisis & Perancangan SI,3,95,A
13110310009,2013,1421,IS341,Sistem Basis Data,3,95,A
13110310009,2013,1421,IS534,Pemrograman Aplikasi Mobile,3,80,A-
13110310009,2013,1421,IS652,Seminar Sistem Informasi,3,88,A
13110310009,2013,1421,IS726,Inovasi Teknologi Informasi,3,81,A-
13110310009,2013,1511,EA100,Pengantar Akuntansi 1,3,81,A-
13110310009,2013,1511,IF635,Pemrograman Web,3,87,
13110310009,2013,1511,IS403,Enterprise Resource Planning,3,87,A
13110310009,2013,1511,IS422,Analisis & Perancangan SI Lanjutan,3,99,A
13110310009,2013,1511,IS512,Manajemen Proyek SI,3,90,A
13110310009,2013,1511,IS543,Sistem Pendukung Keputusan,3,83,A-
13110310009,2013,1511,IS580,Sistem & Aplikasi Perusahaan 1,3,93,A
13110310009,2013,1521,EA201,Pengantar Akuntansi 2,3,87,A
13110310009,2013,1521,EA410,Sistem Informasi Akuntansi Berbasis ICT 1,3,86,A
13110310009,2013,1521,IS513,E-Business,2,95,A
13110310009,2013,1521,IS623,Proyek Sistem Informasi,4,88,A
13110310009,2013,1521,IS660,Metode Riset Sistem Informasi,3,98,A
13110310009,2013,1521,IS681,Sistem & Aplikasi Perusahaan 2,3,89,A
13110310009,2013,1611,IS670,Audit & Tata Kelola IT,3,93,A
13110310009,2013,1611,IS725,Testing dan Implementasi SI,3,95,A
13110310009,2013,1611,IS761,Skripsi 1,3,100,A
13110310009,2013,1611,IS782,Sistem & Aplikasi Perusahaan 3,3,96,A
13110310009,2013,1611,IS853,Magang Kerja,4,96,A
13110310009,2013,1611,IS862,Skripsi 2,3,91,A
13110310011,2013,1311,EM100,Dasar-dasar Bisnis,3,70,B
13110310011,2013,1311,EM180,Matematika Bisnis,3,70,B
13110310011,2013,1311,TI100,Algoritma dan Pemrograman,4,55,C
13110310011,2013,1311,TI110,Pengantar Teknologi Multimedia,3,72,B
13110310011,2013,1311,UM121,Bahasa Inggris 1,2,72,B
13110310011,2013,1311,UM151,Agama,3,93,A
13110310011,2013,1321,EM201,Dasar-dasar Manajemen,3,57,C
13110310011,2013,1321,IK402,Komunikasi Interpersonal,2,57,
13110310011,2013,1321,SI200,Pengantar Sistem Informasi,2,72,B
13110310011,2013,1321,SI214,Manajemen Operasional,3,58,C
13110310011,2013,1321,TI220,Metode Perancangan Program,3,59,C
13110310011,2013,1321,UM141,Bahasa Indonesia,3,59,C
13110310011,2013,1321,UM160,Pendidikan Kewarganegaraan,3,72,B
13110310011,2013,1321,UM222,Bahasa Inggris 2,2,58,C
13110310011,2013,1322,TI101,Matematika Diskrit,3,73,B
13110310011,2013,1411,EM372,Pengantar Ekonomi,2,55,C
13110310011,2013,1411,SI301,Sistem Informasi Manajemen,3,68,B-
13110310011,2013,1411,SI302,Analisis Proses Bisnis,2,63,C+
13110310011,2013,1411,SI325,Konsep Sistem Operasi,3,64,C+
13110310011,2013,1411,SI750,Etika Bisnis & Hukum,2,74,B
13110310011,2013,1411,SK304,Probabilitas dan Statistika,3,67,B-
13110310011,2013,1411,TI330,Pengantar Teknologi Internet,3,63,
13110310011,2013,1421,IS220,Interaksi Manusia dan Komputer,3,79,B+
13110310011,2013,1421,IS321,Analisis & Perancangan SI,3,67,B-
13110310011,2013,1421,IS341,Sistem Basis Data,3,67,B-
13110310011,2013,1421,IS534,Pemrograman Aplikasi Mobile,3,45,D
13110310011,2013,1421,IS726,Inovasi Teknologi Informasi,3,67,B-
13110310011,2013,1422,IS431,Pemrograman Visual,3,81,A-
13110310011,2013,1511,EA100,Pengantar Akuntansi 1,3,76,B+
13110310011,2013,1511,IF635,Pemrograman Web,3,58,C
13110310011,2013,1511,IS403,Enterprise Resource Planning,3,82,A-
13110310011,2013,1511,IS422,Analisis & Perancangan SI Lanjutan,3,66,B-
13110310011,2013,1511,IS580,Sistem & Aplikasi Perusahaan 1,3,77,B+
13110310011,2013,1521,EA201,Pengantar Akuntansi 2,3,48,D
13110310011,2013,1521,IS513,E-Business,2,75,B+
13110310011,2013,1521,IS623,Proyek Sistem Informasi,4,84,A-
13110310011,2013,1521,IS652,Seminar Sistem Informasi,3,99,A
13110310011,2013,1521,IS660,Metode Riset Sistem Informasi,3,61,C+
13110310011,2013,1521,IS681,Sistem & Aplikasi Perusahaan 2,3,65,B-
13110310011,2013,1611,CE441,Jaringan Komputer,3,69,B-
13110310011,2013,1611,IS512,Manajemen Proyek SI,3,65,B-
13110310011,2013,1611,IS543,Sistem Pendukung Keputusan,3,83,
13110310011,2013,1611,IS670,Audit & Tata Kelola IT,3,78,B+
13110310011,2013,1611,IS725,Testing dan Implementasi SI,3,100,A
13110310011,2013,1611,IS782,Sistem & Aplikasi Perusahaan 3,3,66,B-
13110310011,2013,1621,EA410,Sistem Informasi Akuntansi Berbasis ICT 1,3,77,B+
13110310011,2013,1621,EM604,Technopreneurship,2,82,A-
13110310011,2013,1711,IS761,Skripsi 1,3,74,B
13110310011,2013,1711,IS853,Magang Kerja,4,88,A
13110310011,2013,1711,IS862,Skripsi 2,3,71,B
13110310013,2013,1311,EM100,Dasar-dasar Bisnis,3,74,B
13110310013,2013,1311,EM180,Matematika Bisnis,3,53,D
13110310013,2013,1311,TI100,Algoritma dan Pemrograman,4,71,B
13110310013,2013,1311,TI101,Matematika Diskrit,3,59,C
13110310013,2013,1311,TI110,Pengantar Teknologi Multimedia,3,72,B
13110310013,2013,1311,UM121,Bahasa Inggris 1,2,72,B
13110310013,2013,1311,UM151,Agama,3,87,A
13110310013,2013,1321,EM201,Dasar-dasar Manajemen,3,70,B
13110310013,2013,1321,IK402,Komunikasi Interpersonal,2,74,B
13110310013,2013,1321,SI200,Pengantar Sistem Informasi,2,72,
13110310013,2013,1321,SI214,Manajemen Operasional,3,55,C
13110310013,2013,1321,TI220,Metode Perancangan Program,3,59,C
13110310013,2013,1321,UM141,Bahasa Indonesia,3,73,B
13110310013,2013,1321,UM160,Pendidikan Kewarganegaraan,3,71,B
13110310013,2013,1321,UM222,Bahasa Inggris 2,2,72,B
13110310013,2013,1411,EM372,Pengantar Ekonomi,2,62,C+
13110310013,2013,1411,SI210,Pemrograman Visual,3,61,C+
13110310013,2013,1411,SI301,Sistem Informasi Manajemen,3,70,B
13110310013,2013,1411,SI302,Analisis Proses Bisnis,2,81,A-
13110310013,2013,1411,SI325,Konsep Sistem Operasi,3,56,C
13110310013,2013,1411,SI750,Etika Bisnis & Hukum,2,76,B+
13110310013,2013,1411,SK304,Probabilitas dan Statistika,3,70,B
13110310013,2013,1411,TI330,Pengantar Teknologi Internet,3,69,B-
13110310013,2013,1421,CE441,Jaringan Komputer,3,52,D
13110310013,2013,1421,EM604,Technopreneurship,2,80,A-
13110310013,2013,1421,IS220,Interaksi Manusia dan Komputer,3,76,
13110310013,2013,1421,IS321,Analisis & Perancangan SI,3,78,B+
13110310013,2013,1421,IS341,Sistem Basis Data,3,84,A-
13110310013,2013,1421,IS534,Pemrograman Aplikasi Mobile,3,69,B-
13110310013,2013,1421,IS726,Inovasi Teknologi Informasi,3,71,B
13110310013,2013,1511,EA100,Pengantar Akuntansi 1,3,73,B
13110310013,2013,1511,IF635,Pemrograman Web,3,66,B-
13110310013,2013,1511,IS403,Enterprise Resource Planning,3,96,A
13110310013,2013,1511,IS422,Analisis & Perancangan SI Lanjutan,3,78,B+
13110310013,2013,1511,IS512,Manajemen Proyek SI,3,94,A
13110310013,2013,1511,IS543,Sistem Pendukung Keputusan,3,56,C
13110310013,2013,1511,IS580,Sistem & Aplikasi Perusahaan 1,3,71,B
13110310013,2013,1521,EA201,Pengantar Akuntansi 2,3,69,
13110310013,2013,1521,EA410,Sistem Informasi Akuntansi Berbasis ICT 1,3,60,C+
13110310013,2013,1521,IS513,E-Business,2,92,A
13110310013,2013,1521,IS623,Proyek Sistem Informasi,4,95,A
13110310013,2013,1521,IS652,Seminar Sistem Informasi,3,91,A
13110310013,2013,1521,IS660,Metode Riset Sistem Informasi,3,81,A-
13110310013,2013,1521,IS681,Sistem & Aplikasi Perusahaan 2,3,77,B+
13110310013,2013,1611,IS670,Audit & Tata Kelola IT,3,80,A-
13110310013,2013,1611,IS725,Testing dan Implementasi SI,3,82,A-
13110310013,2013,1611,IS782,Sistem & Aplikasi Perusahaan 3,3,67,B-
13110310013,2013,1621,IS853,Magang Kerja,4,84,A-
13110310013,2013,1711,IS761,Skripsi 1,3,72,
13110310013,2013,1711,IS862,Skripsi 2,3,70,B
13110310014,2013,1311,EM100,Dasar-dasar Bisnis,3,72,B
13110310014,2013,1311,EM180,Matematika Bisnis,3,98,A
13110310014,2013,1311,TI100,Algoritma dan Pemrograman,4,71,B
13110310014,2013,1311,TI101,Matematika Diskrit,3,59,C
13110310014,2013,1311,TI110,Pengantar Teknologi Multimedia,3,97,A
13110310014,2013,1311,UM121,Bahasa Inggris 1,2,94,A
13110310014,2013,1311,UM151,Agama,3,91,A
13110310014,2013,1321,EM201,Dasar-dasar Manajemen,3,96,A
13110310014,2013,1321,IK402,Komunikasi Interpersonal,2,87,A
13110310014,2013,1321,SI200,Pengantar Sistem Informasi,2,97,A
13110310014,2013,1321,SI214,Manajemen Operasional,3,87,A
13110310014,2013,1321,TI220,Metode Perancangan Program,3,58,C
13110310014,2013,1321,UM141,Bahasa Indonesia,3,87,A
13110310014,2013,1321,UM160,Pendidikan Kewarganegaraan,3,71,B
13110310014,2013,1321,UM222,Bahasa Inggris 2,2,86,A
13110310014,2013,1411,EM372,Pengantar Ekonomi,2,67,
13110310014,2013,1411,SI210,Pemrograman Visual,3,72,B
13110310014,2013,1411,SI301,Sistem Informasi Manajemen,3,79,B+
13110310014,2013,1411,SI302,Analisis Proses Bisnis,2,96,A
13110310014,2013,1411,SI325,Konsep Sistem Operasi,3,71,B
13110310014,2013,1411,SI750,Etika Bisnis & Hukum,2,76,B+
13110310014,2013,1411,SK304,Probabilitas dan Statistika,3,79,B+
13110310014,2013,1411,TI330,Pengantar Teknologi Internet,3,67,B-
13110310014,2013,1421,CE441,Jaringan Komputer,3,68,B-
13110310014,2013,1421,EM604,Technopreneurship,2,80,A-
13110310014,2013,1421,IS220,Interaksi Manusia dan Komputer,3,82,A-
13110310014,2013,1421,IS321,Analisis & Perancangan SI,3,89,A
13110310014,2013,1421,IS341,Sistem Basis Data,3,90,A
13110310014,2013,1421,IS534,Pemrograman Aplikasi Mobile,3,77,B+
13110310014,2013,1421,IS726,Inovasi Teknologi Informasi,3,67,B-
13110310014,2013,1511,EA100,Pengantar Akuntansi 1,3,80,
13110310014,2013,1511,IF635,Pemrograman Web,3,78,B+
13110310014,2013,1511,IS403,Enterprise Resource Planning,3,88,A
13110310014,2013,1511,IS422,Analisis & Perancangan SI Lanjutan,3,98,A
13110310014,2013,1511,IS512,Manajemen Proyek SI,3,82,A-
13110310014,2013,1511,IS543,Sistem Pendukung Keputusan,3,94,A
13110310014,2013,1511,IS580,Sistem & Aplikasi Perusahaan 1,3,100,A
13110310014,2013,1521,EA201,Pengantar Akuntansi 2,3,81,A-
13110310014,2013,1521,EA410,Sistem Informasi Akuntansi Berbasis ICT 1,3,74,B
13110310014,2013,1521,IS513,E-Business,2,85,A
13110310014,2013,1521,IS623,Proyek Sistem Informasi,4,85,A
13110310014,2013,1521,IS652,Seminar Sistem Informasi,3,98,A
13110310014,2013,1521,IS660,Metode Riset Sistem Informasi,3,98,A
13110310014,2013,1521,IS681,Sistem & Aplikasi Perusahaan 2,3,99,A
13110310014,2013,1611,IS670,Audit & Tata Kelola IT,3,83,A-
13110310014,2013,1611,IS725,Testing dan Implementasi SI,3,96,A
13110310014,2013,1611,IS782,Sistem & Aplikasi Perusahaan 3,3,99,
13110310014,2013,1611,IS853,Magang Kerja,4,99,A
13110310014,2013,1621,IS761,Skripsi 1,3,95,A
13110310014,2013,1621,IS862,Skripsi 2,3,92,A
13110310015,2013,1311,EM100,Dasar-dasar Bisnis,3,73,B
13110310015,2013,1311,EM180,Matematika Bisnis,3,88,A
13110310015,2013,1311,TI100,Algoritma dan Pemrograman,4,99,A
13110310015,2013,1311,TI101,Matematika Diskrit,3,71,B
13110310015,2013,1311,TI110,Pengantar Teknologi Multimedia,3,94,A
13110310015,2013,1311,UM121,Bahasa Inggris 1,2,96,A
13110310015,2013,1311,UM151,Agama,3,97,A
13110310015,2013,1321,EM201,Dasar-dasar Manajemen,3,72,B
13110310015,2013,1321,IK402,Komunikasi Interpersonal,2,91,A
13110310015,2013,1321,SI200,Pengantar Sistem Informasi,2,72,B
13110310015,2013,1321,SI214,Manajemen Operasional,3,86,A
13110310015,2013,1321,TI220,Metode Perancangan Program,3,74,B
13110310015,2013,1321,UM141,Bahasa Indonesia,3,86,A
13110310015,2013,1321,UM160,Pendidikan Kewarganegaraan,3,85,A
13110310015,2013,1321,UM222,Bahasa Inggris 2,2,85,A
13110310015,2013,1411,EM372,Pengantar Ekonomi,2,76,B+
13110310015,2013,1411,SI210,Pemrograman Visual,3,89,
13110310015,2013,1411,SI301,Sistem Informasi Manajemen,3,70,B
13110310015,2013,1411,SI302,Analisis Proses Bisnis,2,97,A
13110310015,2013,1411,SI325,Konsep Sistem Operasi,3,74,B
13110310015,2013,1411,SI750,Etika Bisnis & Hukum,2,80,A-
13110310015,2013,1411,SK304,Probabilitas dan Statistika,3,72,B
13110310015,2013,1411,TI330,Pengantar Teknologi Internet,3,80,A-
13110310015,2013,1421,CE441,Jaringan Komputer,3,76,B+
13110310015,2013,1421,EM604,Technopreneurship,2,80,A-
13110310015,2013,1421,IS220,Interaksi Manusia dan Komputer,3,83,A-
13110310015,2013,1421,IS321,Analisis & Perancangan SI,3,90,A
13110310015,2013,1421,IS341,Sistem Basis Data,3,83,A-
13110310015,2013,1421,IS534,Pemrograman Aplikasi Mobile,3,76,B+
13110310015,2013,1421,IS726,Inovasi Teknologi Informasi,3,77,B+
13110310015,2013,1511,EA100,Pengantar Akuntansi 1,3,76,B+
13110310015,2013,1511,IF635,Pemrograman Web,3,91,A
13110310015,2013,1511,IS403,Enterprise Resource Planning,3,89,
13110310015,2013,1511,IS422,Analisis & Perancangan SI Lanjutan,3,98,A
13110310015,2013,1511,IS512,Manajemen Proyek SI,3,82,A-
13110310015,2013,1511,IS543,Sistem Pendukung Keputusan,3,86,A
13110310015,2013,1511,IS544,Database Lanjutan,3,87,A
13110310015,2013,1521,EA201,Pengantar Akuntansi 2,3,90,A
13110310015,2013,1521,EA410,Sistem Informasi Akuntansi Berbasis ICT 1,3,89,A
13110310015,2013,1521,IS513,E-Business,2,90,A
13110310015,2013,1521,IS623,Proyek Sistem Informasi,4,90,A
13110310015,2013,1521,IS645,Administrasi Database 1,3,88,A
13110310015,2013,1521,IS652,Seminar Sistem Informasi,3,94,A
13110310015,2013,1521,IS660,Metode Riset Sistem Informasi,3,87,A
13110310015,2013,1611,IS670,Audit & Tata Kelola IT,3,97,A
13110310015,2013,1611,IS725,Testing dan Implementasi SI,3,98,A
13110310015,2013,1611,IS747,Administrasi Database 2,3,96,
13110310015,2013,1611,IS853,Magang Kerja,4,99,A
13110310015,2013,1621,IS761,Skripsi 1,3,86,A
13110310015,2013,1621,IS862,Skripsi 2,3,89,A
13110310016,2013,1311,EM100,Dasar-dasar Bisnis,3,73,B
13110310016,2013,1311,EM180,Matematika Bisnis,3,59,C
13110310016,2013,1311,TI100,Algoritma dan Pemrograman,4,56,C
13110310016,2013,1311,TI101,Matematika Diskrit,3,57,C
13110310016,2013,1311,TI110,Pengantar Teknologi Multimedia,3,71,B
13110310016,2013,1311,UM121,Bahasa Inggris 1,2,71,B
13110310016,2013,1311,UM151,Agama,3,88,A
13110310016,2013,1321,EM201,Dasar-dasar Manajemen,3,58,C
13110310016,2013,1321,IK402,Komunikasi Interpersonal,2,72,B
13110310016,2013,1321,SI200,Pengantar Sistem Informasi,2,74,B
13110310016,2013,1321,SI214,Manajemen Operasional,3,74,B
13110310016,2013,1321,TI220,Metode Perancangan Program,3,59,C
13110310016,2013,1321,UM141,Bahasa Indonesia,3,90,A
13110310016,2013,1321,UM160,Pendidikan Kewarganegaraan,3,72,
13110310016,2013,1321,UM222,Bahasa Inggris 2,2,94,A
13110310016,2013,1411,EM372,Pengantar Ekonomi,2,65,B-
13110310016,2013,1411,SI210,Pemrograman Visual,3,67,B-
13110310016,2013,1411,SI301,Sistem Informasi Manajemen,3,74,B
13110310016,2013,1411,SI302,Analisis Proses Bisnis,2,74,B
13110310016,2013,1411,SI325,Konsep Sistem Operasi,3,71,B
13110310016,2013,1411,SI750,Etika Bisnis & Hukum,2,76,B+
13110310016,2013,1411,SK304,Probabilitas dan Statistika,3,68,B-
13110310016,2013,1411,TI330,Pengantar Teknologi Internet,3,60,C+
13110310016,2013,1421,CE441,Jaringan Komputer,3,55,C
13110310016,2013,1421,EM604,Technopreneurship,2,81,A-
13110310016,2013,1421,IS220,Interaksi Manusia dan Komputer,3,97,A
13110310016,2013,1421,IS321,Analisis & Perancangan SI,3,83,A-
13110310016,2013,1421,IS341,Sistem Basis Data,3,76,B+
13110310016,2013,1421,IS534,Pemrograman Aplikasi Mobile,3,67,B-
13110310016,2013,1421,IS726,Inovasi Teknologi Informasi,3,74,B
13110310016,2013,1511,EA100,Pengantar Akuntansi 1,3,63,C+
13110310016,2013,1511,IF635,Pemrograman Web,3,64,C+
13110310016,2013,1511,IS403,Enterprise Resource Planning,3,89,A
13110310016,2013,1511,IS422,Analisis & Perancangan SI Lanjutan,3,90,A
13110310016,2013,1511,IS512,Manajemen Proyek SI,3,99,A
13110310016,2013,1511,IS543,Sistem Pendukung Keputusan,3,82,
13110310016,2013,1511,IS580,Sistem & Aplikasi Perusahaan 1,3,80,A-
13110310016,2013,1521,EA201,Pengantar Akuntansi 2,3,68,B-
13110310016,2013,1521,EA410,Sistem Informasi Akuntansi Berbasis ICT 1,3,84,A-
13110310016,2013,1521,IS513,E-Business,2,95,A
13110310016,2013,1521,IS623,Proyek Sistem Informasi,4,87,A
13110310016,2013,1521,IS652,Seminar Sistem Informasi,3,93,A
13110310016,2013,1521,IS660,Metode Riset Sistem Informasi,3,76,B+
13110310016,2013,1521,IS681,Sistem & Aplikasi Perusahaan 2,3,77,B+
13110310016,2013,1611,IS670,Audit & Tata Kelola IT,3,79,B+
13110310016,2013,1611,IS725,Testing dan Implementasi SI,3,79,B+
